Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Tanzania,TZA,"Apr 29, 2020",0.167
Tanzania,TZA,"Apr 30, 2020",0.268
Tanzania,TZA,"May 1, 2020",0.268
Tanzania,TZA,"May 2, 2020",0.268
Tanzania,TZA,"May 3, 2020",0.268
Tanzania,TZA,"May 4, 2020",0.268
Tanzania,TZA,"May 5, 2020",0.301
Tanzania,TZA,"May 6, 2020",0.301
Tanzania,TZA,"May 7, 2020",0.301
Tanzania,TZA,"May 8, 2020",0.352
Tanzania,TZA,"May 9, 2020",0.352
Tanzania,TZA,"May 10, 2020",0.352
Tanzania,TZA,"May 11, 2020",0.352
Tanzania,TZA,"May 12, 2020",0.352
Tanzania,TZA,"May 13, 2020",0.352
Tanzania,TZA,"May 14, 2020",0.352
Tanzania,TZA,"May 15, 2020",0.352
Tanzania,TZA,"May 16, 2020",0.352
Tanzania,TZA,"May 17, 2020",0.352
Tanzania,TZA,"May 18, 2020",0.352
Thailand,THA,"Dec 31, 2019",0
Thailand,THA,"Jan 1, 2020",0
Thailand,THA,"Jan 2, 2020",0
Thailand,THA,"Jan 3, 2020",0
Thailand,THA,"Jan 4, 2020",0
Thailand,THA,"Jan 5, 2020",0
Thailand,THA,"Jan 6, 2020",0
Thailand,THA,"Jan 7, 2020",0
Thailand,THA,"Jan 8, 2020",0
Thailand,THA,"Jan 9, 2020",0
Thailand,THA,"Jan 10, 2020",0
Thailand,THA,"Jan 11, 2020",0
Thailand,THA,"Jan 12, 2020",0
Thailand,THA,"Jan 13, 2020",0
Thailand,THA,"Jan 14, 2020",0
Thailand,THA,"Jan 15, 2020",0
Thailand,THA,"Jan 16, 2020",0
Thailand,THA,"Jan 17, 2020",0
Thailand,THA,"Jan 18, 2020",0
Thailand,THA,"Jan 19, 2020",0
Thailand,THA,"Jan 20, 2020",0
Thailand,THA,"Jan 21, 2020",0
Thailand,THA,"Jan 22, 2020",0
Thailand,THA,"Jan 23, 2020",0
Thailand,THA,"Jan 24, 2020",0
Thailand,THA,"Jan 25, 2020",0
Thailand,THA,"Jan 26, 2020",0
Thailand,THA,"Jan 27, 2020",0
Thailand,THA,"Jan 28, 2020",0
Thailand,THA,"Jan 29, 2020",0
Thailand,THA,"Jan 30, 2020",0
Thailand,THA,"Jan 31, 2020",0
Thailand,THA,"Feb 1, 2020",0
Thailand,THA,"Feb 2, 2020",0
Thailand,THA,"Feb 3, 2020",0
Thailand,THA,"Feb 4, 2020",0
Thailand,THA,"Feb 5, 2020",0
Thailand,THA,"Feb 6, 2020",0
Thailand,THA,"Feb 7, 2020",0
Thailand,THA,"Feb 8, 2020",0
Thailand,THA,"Feb 9, 2020",0
Thailand,THA,"Feb 10, 2020",0
Thailand,THA,"Feb 11, 2020",0
Thailand,THA,"Feb 12, 2020",0
Thailand,THA,"Feb 13, 2020",0
Thailand,THA,"Feb 14, 2020",0
Thailand,THA,"Feb 15, 2020",0
Thailand,THA,"Feb 16, 2020",0
Thailand,THA,"Feb 17, 2020",0
Thailand,THA,"Feb 18, 2020",0
Thailand,THA,"Feb 19, 2020",0
Thailand,THA,"Feb 20, 2020",0
Thailand,THA,"Feb 21, 2020",0
Thailand,THA,"Feb 22, 2020",0
Thailand,THA,"Feb 23, 2020",0
Thailand,THA,"Feb 24, 2020",0
Thailand,THA,"Feb 25, 2020",0
Thailand,THA,"Feb 26, 2020",0
Thailand,THA,"Feb 27, 2020",0
Thailand,THA,"Feb 28, 2020",0
Thailand,THA,"Feb 29, 2020",0
Thailand,THA,"Mar 1, 2020",0.014
Thailand,THA,"Mar 2, 2020",0.014
Thailand,THA,"Mar 5, 2020",0.014
Thailand,THA,"Mar 7, 2020",0.014
Thailand,THA,"Mar 11, 2020",0.014
Thailand,THA,"Mar 12, 2020",0.014
Thailand,THA,"Mar 14, 2020",0.014
Thailand,THA,"Mar 15, 2020",0.014
Thailand,THA,"Mar 16, 2020",0.014
Thailand,THA,"Mar 17, 2020",0.014
Thailand,THA,"Mar 18, 2020",0.014
Thailand,THA,"Mar 19, 2020",0.014
Thailand,THA,"Mar 20, 2020",0.014
Thailand,THA,"Mar 21, 2020",0.014
Thailand,THA,"Mar 22, 2020",0.014
Thailand,THA,"Mar 23, 2020",0.014
Thailand,THA,"Mar 24, 2020",0.057
Thailand,THA,"Mar 25, 2020",0.057
Thailand,THA,"Mar 26, 2020",0.057
Thailand,THA,"Mar 27, 2020",0.072
Thailand,THA,"Mar 28, 2020",0.072
Thailand,THA,"Mar 29, 2020",0.086
Thailand,THA,"Mar 30, 2020",0.1
Thailand,THA,"Mar 31, 2020",0.143
Thailand,THA,"Apr 1, 2020",0.143
Thailand,THA,"Apr 2, 2020",0.172
Thailand,THA,"Apr 3, 2020",0.215
Thailand,THA,"Apr 4, 2020",0.272
Thailand,THA,"Apr 5, 2020",0.33
Thailand,THA,"Apr 6, 2020",0.372
Thailand,THA,"Apr 7, 2020",0.372
Thailand,THA,"Apr 8, 2020",0.43
Thailand,THA,"Apr 9, 2020",0.458
Thailand,THA,"Apr 10, 2020",0.473
Thailand,THA,"Apr 11, 2020",0.501
Thailand,THA,"Apr 12, 2020",0.544
Thailand,THA,"Apr 13, 2020",0.573
Thailand,THA,"Apr 14, 2020",0.587
Thailand,THA,"Apr 15, 2020",0.616
Thailand,THA,"Apr 16, 2020",0.659
Thailand,THA,"Apr 17, 2020",0.673
Thailand,THA,"Apr 18, 2020",0.673
Thailand,THA,"Apr 19, 2020",0.673
Thailand,THA,"Apr 20, 2020",0.673
Thailand,THA,"Apr 21, 2020",0.673
Thailand,THA,"Apr 22, 2020",0.688
Thailand,THA,"Apr 23, 2020",0.716
Thailand,THA,"Apr 24, 2020",0.716
Thailand,THA,"Apr 25, 2020",0.716
Thailand,THA,"Apr 26, 2020",0.731
Thailand,THA,"Apr 27, 2020",0.731
Thailand,THA,"Apr 28, 2020",0.774
Thailand,THA,"Apr 29, 2020",0.774
Thailand,THA,"Apr 30, 2020",0.774
Thailand,THA,"May 1, 2020",0.774
Thailand,THA,"May 2, 2020",0.774
Thailand,THA,"May 3, 2020",0.774
Thailand,THA,"May 4, 2020",0.774
Thailand,THA,"May 5, 2020",0.774
Thailand,THA,"May 6, 2020",0.774
Thailand,THA,"May 7, 2020",0.788
Thailand,THA,"May 8, 2020",0.788
Thailand,THA,"May 9, 2020",0.788
Thailand,THA,"May 10, 2020",0.802
Thailand,THA,"May 11, 2020",0.802
Thailand,THA,"May 12, 2020",0.802
Thailand,THA,"May 13, 2020",0.802
Thailand,THA,"May 14, 2020",0.802
Thailand,THA,"May 15, 2020",0.802
Thailand,THA,"May 16, 2020",0.802
Thailand,THA,"May 17, 2020",0.802
Thailand,THA,"May 18, 2020",0.802
Timor,TLS,"Mar 22, 2020",0
Timor,TLS,"Mar 23, 2020",0
Timor,TLS,"Mar 24, 2020",0
Timor,TLS,"Mar 25, 2020",0
Timor,TLS,"Mar 26, 2020",0
Timor,TLS,"Mar 27, 2020",0
Timor,TLS,"Mar 28, 2020",0
Timor,TLS,"Mar 29, 2020",0
Timor,TLS,"Mar 30, 2020",0
Timor,TLS,"Mar 31, 2020",0
Timor,TLS,"Apr 1, 2020",0
Timor,TLS,"Apr 2, 2020",0
Timor,TLS,"Apr 3, 2020",0
Timor,TLS,"Apr 4, 2020",0
Timor,TLS,"Apr 5, 2020",0
Timor,TLS,"Apr 6, 2020",0
Timor,TLS,"Apr 7, 2020",0
Timor,TLS,"Apr 8, 2020",0
Timor,TLS,"Apr 9, 2020",0
Timor,TLS,"Apr 10, 2020",0
Timor,TLS,"Apr 11, 2020",0
Timor,TLS,"Apr 12, 2020",0
Timor,TLS,"Apr 13, 2020",0
Timor,TLS,"Apr 14, 2020",0
Timor,TLS,"Apr 15, 2020",0
Timor,TLS,"Apr 16, 2020",0
Timor,TLS,"Apr 17, 2020",0
Timor,TLS,"Apr 18, 2020",0
Timor,TLS,"Apr 19, 2020",0
Timor,TLS,"Apr 20, 2020",0
Timor,TLS,"Apr 21, 2020",0
Timor,TLS,"Apr 22, 2020",0
Timor,TLS,"Apr 23, 2020",0
Timor,TLS,"Apr 24, 2020",0
Timor,TLS,"Apr 25, 2020",0
Timor,TLS,"Apr 26, 2020",0
Timor,TLS,"Apr 27, 2020",0
Timor,TLS,"Apr 28, 2020",0
Timor,TLS,"Apr 29, 2020",0
Timor,TLS,"Apr 30, 2020",0
Timor,TLS,"May 1, 2020",0
Timor,TLS,"May 2, 2020",0
Timor,TLS,"May 3, 2020",0
Timor,TLS,"May 4, 2020",0
Timor,TLS,"May 5, 2020",0
Timor,TLS,"May 6, 2020",0
Timor,TLS,"May 7, 2020",0
Timor,TLS,"May 8, 2020",0
Timor,TLS,"May 9, 2020",0
Timor,TLS,"May 10, 2020",0
Timor,TLS,"May 11, 2020",0
Timor,TLS,"May 12, 2020",0
Timor,TLS,"May 13, 2020",0
Timor,TLS,"May 14, 2020",0
Timor,TLS,"May 15, 2020",0
Timor,TLS,"May 16, 2020",0
Timor,TLS,"May 17, 2020",0
Timor,TLS,"May 18, 2020",0
Togo,TGO,"Mar 7, 2020",0
Togo,TGO,"Mar 15, 2020",0
Togo,TGO,"Mar 16, 2020",0
Togo,TGO,"Mar 17, 2020",0
Togo,TGO,"Mar 18, 2020",0
Togo,TGO,"Mar 19, 2020",0
Togo,TGO,"Mar 20, 2020",0
Togo,TGO,"Mar 21, 2020",0
Togo,TGO,"Mar 22, 2020",0
Togo,TGO,"Mar 23, 2020",0
Togo,TGO,"Mar 24, 2020",0
Togo,TGO,"Mar 25, 2020",0
Togo,TGO,"Mar 26, 2020",0
Togo,TGO,"Mar 27, 2020",0
Togo,TGO,"Mar 28, 2020",0.121
Togo,TGO,"Mar 29, 2020",0.121
Togo,TGO,"Mar 30, 2020",0.121
Togo,TGO,"Mar 31, 2020",0.121
Togo,TGO,"Apr 1, 2020",0.121
Togo,TGO,"Apr 2, 2020",0.242
Togo,TGO,"Apr 3, 2020",0.242
Togo,TGO,"Apr 4, 2020",0.362
Togo,TGO,"Apr 5, 2020",0.362
Togo,TGO,"Apr 6, 2020",0.362
Togo,TGO,"Apr 7, 2020",0.362
Togo,TGO,"Apr 8, 2020",0.362
Togo,TGO,"Apr 9, 2020",0.362
Togo,TGO,"Apr 10, 2020",0.362
Togo,TGO,"Apr 11, 2020",0.362
Togo,TGO,"Apr 12, 2020",0.362
Togo,TGO,"Apr 13, 2020",0.362
Togo,TGO,"Apr 14, 2020",0.362
Togo,TGO,"Apr 15, 2020",0.362
Togo,TGO,"Apr 16, 2020",0.362
Togo,TGO,"Apr 17, 2020",0.604
Togo,TGO,"Apr 18, 2020",0.604
Togo,TGO,"Apr 19, 2020",0.604
Togo,TGO,"Apr 20, 2020",0.604
Togo,TGO,"Apr 21, 2020",0.725
Togo,TGO,"Apr 22, 2020",0.725
Togo,TGO,"Apr 23, 2020",0.725
Togo,TGO,"Apr 24, 2020",0.725
Togo,TGO,"Apr 25, 2020",0.725
Togo,TGO,"Apr 26, 2020",0.725
Togo,TGO,"Apr 27, 2020",0.725
Togo,TGO,"Apr 28, 2020",0.725
Togo,TGO,"Apr 29, 2020",0.725
Togo,TGO,"Apr 30, 2020",0.846
Togo,TGO,"May 1, 2020",1.087
Togo,TGO,"May 2, 2020",1.087
Togo,TGO,"May 3, 2020",1.087
Togo,TGO,"May 4, 2020",1.087
Togo,TGO,"May 5, 2020",1.087
Togo,TGO,"May 6, 2020",1.087
Togo,TGO,"May 7, 2020",1.087
Togo,TGO,"May 8, 2020",1.087
Togo,TGO,"May 9, 2020",1.208
Togo,TGO,"May 10, 2020",1.208
Togo,TGO,"May 11, 2020",1.329
Togo,TGO,"May 12, 2020",1.329
Togo,TGO,"May 13, 2020",1.329
Togo,TGO,"May 14, 2020",1.329
Togo,TGO,"May 15, 2020",1.329
Togo,TGO,"May 16, 2020",1.329
Togo,TGO,"May 17, 2020",1.329
Togo,TGO,"May 18, 2020",1.329
Trinidad and Tobago,TTO,"Mar 13, 2020",0
Trinidad and Tobago,TTO,"Mar 14, 2020",0
Trinidad and Tobago,TTO,"Mar 15, 2020",0
Trinidad and Tobago,TTO,"Mar 16, 2020",0
Trinidad and Tobago,TTO,"Mar 17, 2020",0
Trinidad and Tobago,TTO,"Mar 18, 2020",0
Trinidad and Tobago,TTO,"Mar 19, 2020",0
Trinidad and Tobago,TTO,"Mar 20, 2020",0
Trinidad and Tobago,TTO,"Mar 21, 2020",0
Trinidad and Tobago,TTO,"Mar 22, 2020",0
Trinidad and Tobago,TTO,"Mar 23, 2020",0
Trinidad and Tobago,TTO,"Mar 24, 2020",0
Trinidad and Tobago,TTO,"Mar 25, 2020",0
Trinidad and Tobago,TTO,"Mar 26, 2020",0.715
Trinidad and Tobago,TTO,"Mar 27, 2020",0.715
Trinidad and Tobago,TTO,"Mar 28, 2020",1.429
Trinidad and Tobago,TTO,"Mar 29, 2020",1.429
Trinidad and Tobago,TTO,"Mar 30, 2020",2.144
Trinidad and Tobago,TTO,"Mar 31, 2020",2.144
Trinidad and Tobago,TTO,"Apr 1, 2020",2.144
Trinidad and Tobago,TTO,"Apr 2, 2020",3.573
Trinidad and Tobago,TTO,"Apr 3, 2020",4.287
Trinidad and Tobago,TTO,"Apr 4, 2020",4.287
Trinidad and Tobago,TTO,"Apr 5, 2020",4.287
Trinidad and Tobago,TTO,"Apr 6, 2020",5.002
Trinidad and Tobago,TTO,"Apr 7, 2020",5.716
Trinidad and Tobago,TTO,"Apr 8, 2020",5.716
Trinidad and Tobago,TTO,"Apr 9, 2020",5.716
Trinidad and Tobago,TTO,"Apr 10, 2020",5.716
Trinidad and Tobago,TTO,"Apr 11, 2020",5.716
Trinidad and Tobago,TTO,"Apr 12, 2020",5.716
Trinidad and Tobago,TTO,"Apr 13, 2020",5.716
Trinidad and Tobago,TTO,"Apr 14, 2020",5.716
Trinidad and Tobago,TTO,"Apr 15, 2020",5.716
Trinidad and Tobago,TTO,"Apr 16, 2020",5.716
Trinidad and Tobago,TTO,"Apr 17, 2020",5.716
Trinidad and Tobago,TTO,"Apr 18, 2020",5.716
Trinidad and Tobago,TTO,"Apr 19, 2020",5.716
Trinidad and Tobago,TTO,"Apr 20, 2020",5.716
Trinidad and Tobago,TTO,"Apr 21, 2020",5.716
Trinidad and Tobago,TTO,"Apr 22, 2020",5.716
Trinidad and Tobago,TTO,"Apr 23, 2020",5.716
Trinidad and Tobago,TTO,"Apr 24, 2020",5.716
Trinidad and Tobago,TTO,"Apr 25, 2020",5.716
Trinidad and Tobago,TTO,"Apr 26, 2020",5.716
Trinidad and Tobago,TTO,"Apr 27, 2020",5.716
Trinidad and Tobago,TTO,"Apr 28, 2020",5.716
Trinidad and Tobago,TTO,"Apr 29, 2020",5.716
Trinidad and Tobago,TTO,"Apr 30, 2020",5.716
Trinidad and Tobago,TTO,"May 1, 2020",5.716
Trinidad and Tobago,TTO,"May 2, 2020",5.716
Trinidad and Tobago,TTO,"May 3, 2020",5.716
Trinidad and Tobago,TTO,"May 4, 2020",5.716
Trinidad and Tobago,TTO,"May 5, 2020",5.716
Trinidad and Tobago,TTO,"May 6, 2020",5.716
Trinidad and Tobago,TTO,"May 7, 2020",5.716
Trinidad and Tobago,TTO,"May 8, 2020",5.716
Trinidad and Tobago,TTO,"May 9, 2020",5.716
Trinidad and Tobago,TTO,"May 10, 2020",5.716
Trinidad and Tobago,TTO,"May 11, 2020",5.716
Trinidad and Tobago,TTO,"May 12, 2020",5.716
Trinidad and Tobago,TTO,"May 13, 2020",5.716
Trinidad and Tobago,TTO,"May 14, 2020",5.716
Trinidad and Tobago,TTO,"May 15, 2020",5.716
Trinidad and Tobago,TTO,"May 16, 2020",5.716
Trinidad and Tobago,TTO,"May 17, 2020",5.716
Trinidad and Tobago,TTO,"May 18, 2020",5.716
Tunisia,TUN,"Mar 3, 2020",0
Tunisia,TUN,"Mar 10, 2020",0
Tunisia,TUN,"Mar 11, 2020",0
Tunisia,TUN,"Mar 12, 2020",0
Tunisia,TUN,"Mar 13, 2020",0
Tunisia,TUN,"Mar 14, 2020",0
Tunisia,TUN,"Mar 15, 2020",0
Tunisia,TUN,"Mar 16, 2020",0
Tunisia,TUN,"Mar 17, 2020",0
Tunisia,TUN,"Mar 18, 2020",0
Tunisia,TUN,"Mar 19, 2020",0
Tunisia,TUN,"Mar 20, 2020",0
Tunisia,TUN,"Mar 21, 2020",0.085
Tunisia,TUN,"Mar 22, 2020",0.085
Tunisia,TUN,"Mar 23, 2020",0.254
Tunisia,TUN,"Mar 24, 2020",0.254
Tunisia,TUN,"Mar 25, 2020",0.254
Tunisia,TUN,"Mar 26, 2020",0.423
Tunisia,TUN,"Mar 27, 2020",0.423
Tunisia,TUN,"Mar 28, 2020",0.508
Tunisia,TUN,"Mar 29, 2020",0.508
Tunisia,TUN,"Mar 30, 2020",0.677
Tunisia,TUN,"Mar 31, 2020",0.677
Tunisia,TUN,"Apr 1, 2020",0.762
Tunisia,TUN,"Apr 2, 2020",0.846
Tunisia,TUN,"Apr 3, 2020",1.1
Tunisia,TUN,"Apr 4, 2020",1.1
Tunisia,TUN,"Apr 5, 2020",1.523
Tunisia,TUN,"Apr 6, 2020",1.608
Tunisia,TUN,"Apr 7, 2020",1.861
Tunisia,TUN,"Apr 8, 2020",1.861
Tunisia,TUN,"Apr 9, 2020",1.946
Tunisia,TUN,"Apr 10, 2020",2.115
Tunisia,TUN,"Apr 11, 2020",2.115
Tunisia,TUN,"Apr 12, 2020",2.369
Tunisia,TUN,"Apr 13, 2020",2.623
Tunisia,TUN,"Apr 14, 2020",2.877
Tunisia,TUN,"Apr 15, 2020",2.877
Tunisia,TUN,"Apr 16, 2020",2.961
Tunisia,TUN,"Apr 17, 2020",3.131
Tunisia,TUN,"Apr 18, 2020",3.131
Tunisia,TUN,"Apr 19, 2020",3.131
Tunisia,TUN,"Apr 20, 2020",3.215
Tunisia,TUN,"Apr 21, 2020",3.215
Tunisia,TUN,"Apr 22, 2020",3.215
Tunisia,TUN,"Apr 23, 2020",3.215
Tunisia,TUN,"Apr 24, 2020",3.215
Tunisia,TUN,"Apr 25, 2020",3.215
Tunisia,TUN,"Apr 26, 2020",3.215
Tunisia,TUN,"Apr 27, 2020",3.215
Tunisia,TUN,"Apr 28, 2020",3.3
Tunisia,TUN,"Apr 29, 2020",3.384
Tunisia,TUN,"Apr 30, 2020",3.384
Tunisia,TUN,"May 1, 2020",3.384
Tunisia,TUN,"May 2, 2020",3.469
Tunisia,TUN,"May 3, 2020",3.554
Tunisia,TUN,"May 4, 2020",3.554
Tunisia,TUN,"May 5, 2020",3.638
Tunisia,TUN,"May 6, 2020",3.638
Tunisia,TUN,"May 7, 2020",3.638
Tunisia,TUN,"May 8, 2020",3.723
Tunisia,TUN,"May 9, 2020",3.808
Tunisia,TUN,"May 10, 2020",3.808
Tunisia,TUN,"May 11, 2020",3.808
Tunisia,TUN,"May 12, 2020",3.808
Tunisia,TUN,"May 13, 2020",3.808
Tunisia,TUN,"May 14, 2020",3.808
Tunisia,TUN,"May 15, 2020",3.808
Tunisia,TUN,"May 16, 2020",3.808
Tunisia,TUN,"May 17, 2020",3.808
Tunisia,TUN,"May 18, 2020",3.808
Turkey,TUR,"Mar 12, 2020",0
Turkey,TUR,"Mar 13, 2020",0
Turkey,TUR,"Mar 16, 2020",0
Turkey,TUR,"Mar 17, 2020",0
Turkey,TUR,"Mar 18, 2020",0
Turkey,TUR,"Mar 19, 2020",0.012
Turkey,TUR,"Mar 20, 2020",0.047
Turkey,TUR,"Mar 21, 2020",0.107
Turkey,TUR,"Mar 22, 2020",0.249
Turkey,TUR,"Mar 23, 2020",0.356
Turkey,TUR,"Mar 24, 2020",0.439
Turkey,TUR,"Mar 25, 2020",0.522
Turkey,TUR,"Mar 26, 2020",0.7
Turkey,TUR,"Mar 27, 2020",0.889
Turkey,TUR,"Mar 28, 2020",1.091
Turkey,TUR,"Mar 29, 2020",1.281
Turkey,TUR,"Mar 30, 2020",1.553
Turkey,TUR,"Mar 31, 2020",1.992
Turkey,TUR,"Apr 1, 2020",2.537
Turkey,TUR,"Apr 2, 2020",3.284
Turkey,TUR,"Apr 3, 2020",4.221
Turkey,TUR,"Apr 4, 2020",5.039
Turkey,TUR,"Apr 5, 2020",5.94
Turkey,TUR,"Apr 6, 2020",6.806
Turkey,TUR,"Apr 7, 2020",7.695
Turkey,TUR,"Apr 8, 2020",8.596
Turkey,TUR,"Apr 9, 2020",9.628
Turkey,TUR,"Apr 10, 2020",10.766
Turkey,TUR,"Apr 11, 2020",11.928
Turkey,TUR,"Apr 12, 2020",13.054
Turkey,TUR,"Apr 13, 2020",14.205
Turkey,TUR,"Apr 14, 2020",15.367
Turkey,TUR,"Apr 15, 2020",16.635
Turkey,TUR,"Apr 16, 2020",17.999
Turkey,TUR,"Apr 17, 2020",19.481
Turkey,TUR,"Apr 18, 2020",20.975
Turkey,TUR,"Apr 19, 2020",22.41
Turkey,TUR,"Apr 20, 2020",23.915
Turkey,TUR,"Apr 21, 2020",25.374
Turkey,TUR,"Apr 22, 2020",26.785
Turkey,TUR,"Apr 23, 2020",28.172
Turkey,TUR,"Apr 24, 2020",29.536
Turkey,TUR,"Apr 25, 2020",30.828
Turkey,TUR,"Apr 26, 2020",32.085
Turkey,TUR,"Apr 27, 2020",33.259
Turkey,TUR,"Apr 28, 2020",34.385
Turkey,TUR,"Apr 29, 2020",35.476
Turkey,TUR,"Apr 30, 2020",36.531
Turkey,TUR,"May 1, 2020",37.634
Turkey,TUR,"May 2, 2020",38.63
Turkey,TUR,"May 3, 2020",39.555
Turkey,TUR,"May 4, 2020",40.278
Turkey,TUR,"May 5, 2020",41.037
Turkey,TUR,"May 6, 2020",41.736
Turkey,TUR,"May 7, 2020",42.495
Turkey,TUR,"May 8, 2020",43.171
Turkey,TUR,"May 9, 2020",43.74
Turkey,TUR,"May 10, 2020",44.333
Turkey,TUR,"May 11, 2020",44.89
Turkey,TUR,"May 12, 2020",45.542
Turkey,TUR,"May 13, 2020",46.171
Turkey,TUR,"May 14, 2020",46.858
Turkey,TUR,"May 15, 2020",47.511
Turkey,TUR,"May 16, 2020",48.08
Turkey,TUR,"May 17, 2020",48.566
Turkey,TUR,"May 18, 2020",49.088
Turks and Caicos Islands,TCA,"Mar 25, 2020",0
Turks and Caicos Islands,TCA,"Mar 26, 2020",0
Turks and Caicos Islands,TCA,"Mar 27, 2020",0
Turks and Caicos Islands,TCA,"Mar 28, 2020",0
Turks and Caicos Islands,TCA,"Mar 29, 2020",0
Turks and Caicos Islands,TCA,"Mar 30, 2020",0
Turks and Caicos Islands,TCA,"Mar 31, 2020",0
Turks and Caicos Islands,TCA,"Apr 1, 2020",0
Turks and Caicos Islands,TCA,"Apr 2, 2020",0
Turks and Caicos Islands,TCA,"Apr 3, 2020",0
Turks and Caicos Islands,TCA,"Apr 4, 2020",0
Turks and Caicos Islands,TCA,"Apr 5, 2020",0
Turks and Caicos Islands,TCA,"Apr 6, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 7, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 8, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 9, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 10, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 11, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 12, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 13, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 14, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 15, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 16, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 17, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 18, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 19, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 20, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 21, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 22, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 23, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 24, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 25, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 26, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 27, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 28, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 29, 2020",25.828
Turks and Caicos Islands,TCA,"Apr 30, 2020",25.828
Turks and Caicos Islands,TCA,"May 1, 2020",25.828
Turks and Caicos Islands,TCA,"May 2, 2020",25.828
Turks and Caicos Islands,TCA,"May 3, 2020",25.828
Turks and Caicos Islands,TCA,"May 4, 2020",25.828
Turks and Caicos Islands,TCA,"May 5, 2020",25.828
Turks and Caicos Islands,TCA,"May 6, 2020",25.828
Turks and Caicos Islands,TCA,"May 7, 2020",25.828
Turks and Caicos Islands,TCA,"May 8, 2020",25.828
Turks and Caicos Islands,TCA,"May 9, 2020",25.828
Turks and Caicos Islands,TCA,"May 10, 2020",25.828
Turks and Caicos Islands,TCA,"May 11, 2020",25.828
Turks and Caicos Islands,TCA,"May 12, 2020",25.828
Turks and Caicos Islands,TCA,"May 13, 2020",25.828
Turks and Caicos Islands,TCA,"May 14, 2020",25.828
Turks and Caicos Islands,TCA,"May 15, 2020",25.828
Turks and Caicos Islands,TCA,"May 16, 2020",25.828
Turks and Caicos Islands,TCA,"May 17, 2020",25.828
Turks and Caicos Islands,TCA,"May 18, 2020",25.828
Uganda,UGA,"Mar 22, 2020",0
Uganda,UGA,"Mar 23, 2020",0
Uganda,UGA,"Mar 24, 2020",0
Uganda,UGA,"Mar 25, 2020",0
Uganda,UGA,"Mar 26, 2020",0
Uganda,UGA,"Mar 27, 2020",0
Uganda,UGA,"Mar 28, 2020",0
Uganda,UGA,"Mar 29, 2020",0
Uganda,UGA,"Mar 30, 2020",0
Uganda,UGA,"Mar 31, 2020",0
Uganda,UGA,"Apr 1, 2020",0
Uganda,UGA,"Apr 2, 2020",0
Uganda,UGA,"Apr 3, 2020",0
Uganda,UGA,"Apr 4, 2020",0
Uganda,UGA,"Apr 5, 2020",0
Uganda,UGA,"Apr 6, 2020",0
Uganda,UGA,"Apr 7, 2020",0
Uganda,UGA,"Apr 8, 2020",0
Uganda,UGA,"Apr 9, 2020",0
Uganda,UGA,"Apr 10, 2020",0
Uganda,UGA,"Apr 11, 2020",0
Uganda,UGA,"Apr 12, 2020",0
Uganda,UGA,"Apr 13, 2020",0
Uganda,UGA,"Apr 14, 2020",0
Uganda,UGA,"Apr 15, 2020",0
Uganda,UGA,"Apr 16, 2020",0
Uganda,UGA,"Apr 17, 2020",0
Uganda,UGA,"Apr 18, 2020",0
Uganda,UGA,"Apr 19, 2020",0
Uganda,UGA,"Apr 20, 2020",0
Uganda,UGA,"Apr 21, 2020",0
Uganda,UGA,"Apr 22, 2020",0
Uganda,UGA,"Apr 23, 2020",0
Uganda,UGA,"Apr 24, 2020",0
Uganda,UGA,"Apr 25, 2020",0
Uganda,UGA,"Apr 26, 2020",0
Uganda,UGA,"Apr 27, 2020",0
Uganda,UGA,"Apr 28, 2020",0
Uganda,UGA,"Apr 29, 2020",0
Uganda,UGA,"Apr 30, 2020",0
Uganda,UGA,"May 1, 2020",0
Uganda,UGA,"May 2, 2020",0
Uganda,UGA,"May 3, 2020",0
Uganda,UGA,"May 4, 2020",0
Uganda,UGA,"May 5, 2020",0
Uganda,UGA,"May 6, 2020",0
Uganda,UGA,"May 7, 2020",0
Uganda,UGA,"May 8, 2020",0
Uganda,UGA,"May 9, 2020",0
Uganda,UGA,"May 10, 2020",0
Uganda,UGA,"May 11, 2020",0
